tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;Total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo;punto;term;rec;ron;multi;saldo anterior
1021;01/12/2020;27/12/2020;124901;0;0;3992;128893;;;due;6007;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;103893
1022;01/12/2020;27/12/2020;92991;0;0;3992;96983;;;due;6008;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;71983
1023;01/12/2020;27/12/2020;96008;0;0;3992;100000;;;due;6009;8;0;3;yes;0;%;Monterrey;television;3Megas;0;0;no;Cortado;0;45000
1024;01/12/2020;27/12/2020;71037;0;0;3992;75029;;;due;6010;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;50029
1025;01/12/2020;27/12/2020;161126;0;0;3992;165118;;;due;6011;8;0;3;yes;0;%;Monterrey;television;3Megas;0;0;no;Cortado;0;110118
1026;01/12/2020;27/12/2020;102460;0;0;3992;106452;;;due;6012;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;81452
1027;01/12/2020;27/12/2020;57298;0;0;3992;61290;;;due;6013;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;36290
1028;01/12/2020;27/12/2020;97621;0;0;3992;101613;;;due;6014;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;76613
1029;01/12/2020;27/12/2020;89556;0;0;3992;93548;;;due;6015;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;68548
1030;01/12/2020;27/12/2020;113428;0;0;3992;117420;;;due;6016;8;0;3;yes;0;%;Monterrey;television;5Megas;0;0;no;Cortado;0;52420
1031;01/12/2020;27/12/2020;56841;0;0;3992;60833;;;due;6017;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;35833
1032;01/12/2020;27/12/2020;100040;0;0;3992;104032;;;due;6018;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;79032
1033;01/12/2020;27/12/2020;115460;0;0;3992;119452;;;due;6019;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;94452
1034;01/12/2020;27/12/2020;111330;0;0;3992;115322;;;due;6020;8;0;3;yes;0;%;Monterrey;television;5Megas;0;0;no;Cortado;0;50322
1035;01/12/2020;27/12/2020;39341;0;0;3992;43333;;;due;6021;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;18333
1036;01/12/2020;27/12/2020;99175;0;0;3992;103167;;;due;6022;8;0;3;yes;0;%;Monterrey;television;3Megas;0;0;no;Cortado;0;48167
1037;01/12/2020;27/12/2020;78508;0;0;3992;82500;;;due;6023;8;0;3;yes;0;%;Monterrey;television;3Megas;0;0;no;Cortado;0;27500
1038;01/12/2020;27/12/2020;67675;0;0;3992;71667;;;due;6024;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;46667
1039;01/12/2020;27/12/2020;87755;0;0;3992;91747;;;due;6025;8;0;3;yes;0;%;Monterrey;television;3Megas;0;0;no;Cortado;0;36747
1040;01/12/2020;27/12/2020;95363;0;0;3992;99355;;;due;6026;8;0;3;yes;0;%;Monterrey;television;3Megas;0;0;no;Cortado;0;44355
1041;01/12/2020;27/12/2020;101841;0;0;3992;105833;;;due;6027;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;80833
1042;01/12/2020;27/12/2020;94395;0;0;3992;98387;;;due;6028;8;0;3;yes;0;%;Monterrey;television;3Megas;0;0;no;Cortado;0;43387
1043;01/12/2020;27/12/2020;74583;0;0;3992;78575;;;due;6029;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;53575
1044;01/12/2020;27/12/2020;70551;0;0;3992;74543;;;due;6030;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;49543
1045;01/12/2020;27/12/2020;67783;0;0;3992;71775;;;due;6031;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;46775
1046;01/12/2020;27/12/2020;74341;0;0;3992;78333;;;due;6032;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;53333
1047;01/12/2020;27/12/2020;68535;0;0;3992;72527;;;due;6033;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;47527
1048;01/12/2020;27/12/2020;72675;0;0;3992;76667;;;due;6034;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;51667
1049;01/12/2020;27/12/2020;70175;0;0;3992;74167;;;due;6035;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;49167
1050;01/12/2020;27/12/2020;39341;0;0;3992;43333;;;due;6036;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;18333
1051;01/12/2020;27/12/2020;59879;0;0;3992;63871;;;due;6037;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;38871
1052;01/12/2020;27/12/2020;76573;0;0;3992;80565;;;due;6038;8;0;3;yes;0;%;Monterrey;television;5Megas;0;0;no;Cortado;0;15565
1053;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6039;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1054;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6040;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1055;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6041;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1056;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6042;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1057;01/12/2020;27/12/2020;69368;0;0;3992;73360;;;due;6043;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;48360
1058;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6044;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1059;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6045;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1060;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6046;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1061;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6047;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1062;01/12/2020;27/12/2020;110524;0;0;3992;114516;;;due;6048;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;89516
1063;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6049;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1064;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6050;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1065;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6051;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1066;01/12/2020;27/12/2020;60175;0;0;3992;64167;;;due;6052;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;39167
1067;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6053;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1068;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6054;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1069;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6055;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1070;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6056;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1071;01/12/2020;27/12/2020;66976;0;0;3992;70968;;;due;6057;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;45968
1072;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6058;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1073;01/12/2020;27/12/2020;-6452;0;0;0;-6452;;;paid;6059;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1074;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6060;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1075;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;6061;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;25000
1076;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6062;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1077;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6063;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1078;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6064;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1079;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6065;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1080;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6066;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1081;01/12/2020;27/12/2020;32298;0;0;3992;36290;;;due;6067;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;11290
1082;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6068;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1083;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6069;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1084;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6070;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1085;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6071;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1086;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6072;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1087;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6073;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1088;01/12/2020;27/12/2020;32008;0;0;3992;36000;;;due;6074;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;11000
1089;01/12/2020;27/12/2020;16008;0;0;3992;20000;;;due;6075;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1090;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6076;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1091;01/12/2020;27/12/2020;50040;0;0;3992;54032;;;due;6077;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;29032
1092;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6078;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1093;01/12/2020;27/12/2020;121008;0;0;3992;125000;;;due;6079;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;100000
1094;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6080;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1095;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6081;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1096;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6082;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1097;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6083;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1098;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6084;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1099;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6085;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1100;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6086;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1101;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6087;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1102;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6088;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1103;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6089;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1104;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6090;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1105;01/12/2020;27/12/2020;70202;0;0;3992;74194;;;due;6091;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;49194
1106;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6092;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1107;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6093;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1108;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6094;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1109;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6095;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1110;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6096;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1111;01/12/2020;27/12/2020;39008;0;0;3992;43000;;;due;6097;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;18000
1112;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6098;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1113;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6099;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1114;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6100;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1115;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6101;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1116;01/12/2020;27/12/2020;164653;0;0;3992;168645;;;due;6102;8;0;3;yes;0;%;Monterrey;television;3Megas;0;0;no;Cortado;0;113645
1117;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6103;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1118;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6104;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1119;01/12/2020;27/12/2020;38750;0;0;3992;42742;;;due;6105;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;17742
1120;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6106;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1121;01/12/2020;27/12/2020;63589;0;0;3992;67581;;;due;6107;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;42581
1122;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6108;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1123;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6109;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1124;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6110;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1125;01/12/2020;27/12/2020;41976;0;0;3992;45968;;;due;6111;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;20968
1126;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6112;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1127;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6113;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1128;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6114;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1129;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6115;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1130;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6116;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1131;01/12/2020;27/12/2020;58884;0;0;3992;62876;;;due;6117;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;37876
1132;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6118;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1133;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6119;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1134;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6120;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1135;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6121;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1136;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6122;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1137;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6123;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1138;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6124;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1139;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6125;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1140;01/12/2020;27/12/2020;32290;0;0;3992;36282;;;due;6126;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;11282
1141;01/12/2020;27/12/2020;1;0;0;0;1;;;due;6127;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1142;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6128;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1143;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6129;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1144;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6130;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1145;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6131;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1146;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6132;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1147;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6133;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1148;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6134;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1149;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6135;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1150;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6136;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1151;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6137;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1152;01/12/2020;27/12/2020;44234;0;0;3992;48226;;;due;6138;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;23226
1153;01/12/2020;27/12/2020;59718;0;0;3992;63710;;;due;6139;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;38710
1154;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6140;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1155;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6141;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1156;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6142;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1157;01/12/2020;27/12/2020;-6452;0;0;0;-6452;;;paid;6143;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1158;01/12/2020;27/12/2020;93589;0;0;3992;97581;;;due;6144;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;72581
1159;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6145;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1160;01/12/2020;27/12/2020;3578;0;0;0;3578;;;due;6146;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1161;01/12/2020;27/12/2020;44284;0;0;3992;48276;;;due;6147;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;23276
1162;01/12/2020;27/12/2020;32298;0;0;3992;36290;;;due;6148;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;11290
1163;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6149;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1164;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6150;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1165;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6151;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1166;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6152;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1167;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6153;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1168;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6154;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1169;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6155;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1170;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6156;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1171;01/12/2020;27/12/2020;64928;0;0;3992;68920;;;due;6157;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;43920
1172;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6158;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1173;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6159;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1174;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6160;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1175;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6161;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1176;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6162;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1177;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6163;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1178;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6164;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1179;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6165;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1180;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6166;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1181;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6167;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1182;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6168;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1183;01/12/2020;27/12/2020;55104;0;0;3992;59096;;;due;6169;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;34096
1184;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6170;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1185;01/12/2020;27/12/2020;81519;0;0;3992;85511;;;due;6171;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;60511
1186;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6172;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1187;01/12/2020;27/12/2020;44556;0;0;3992;48548;;;due;6173;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;23548
1188;01/12/2020;27/12/2020;90282;0;0;3992;94274;;;due;6174;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;69274
1189;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6175;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1190;01/12/2020;27/12/2020;833;0;0;0;833;;;due;6176;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1191;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6177;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1192;01/12/2020;27/12/2020;35175;0;0;3992;39167;;;due;6178;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;14167
1193;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6179;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1194;01/12/2020;27/12/2020;43589;0;0;3992;47581;;;due;6180;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;22581
1195;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6181;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1196;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6182;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1197;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6183;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1198;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6184;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1199;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6185;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1200;01/12/2020;27/12/2020;14008;0;0;3992;18000;;;due;6186;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1201;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6187;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1202;01/12/2020;27/12/2020;60175;0;0;3992;64167;;;due;6188;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;39167
1203;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6189;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1204;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;6190;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;50000
1205;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6191;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1206;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6192;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
1207;01/12/2020;27/12/2020;79879;0;0;3992;83871;;;due;6193;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;58871
