tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;Total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo;punto;term;rec;ron;multi;saldo anterior
11187;01/12/2020;27/12/2020;87137;0;0;3992;91129;;;due;6014;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;66129
11188;01/12/2020;27/12/2020;194997;0;0;3992;198989;;;due;6015;8;0;3;yes;0;%;Monterrey;television;5Megas;0;0;no;Cortado;0;133989
11189;01/12/2020;27/12/2020;124901;0;0;3992;128893;;;due;6016;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;103893
11190;01/12/2020;27/12/2020;92991;0;0;3992;96983;;;due;6017;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;71983
11191;01/12/2020;27/12/2020;96008;0;0;3992;100000;;;due;6018;8;0;3;yes;0;%;Monterrey;television;3Megas;0;0;no;Cortado;0;45000
11192;01/12/2020;27/12/2020;71037;0;0;3992;75029;;;due;6019;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;50029
11193;01/12/2020;27/12/2020;161126;0;0;3992;165118;;;due;6020;8;0;3;yes;0;%;Monterrey;television;3Megas;0;0;no;Cortado;0;110118
11194;01/12/2020;27/12/2020;102460;0;0;3992;106452;;;due;6021;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;81452
11195;01/12/2020;27/12/2020;57298;0;0;3992;61290;;;due;6022;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;36290
11196;01/12/2020;27/12/2020;97621;0;0;3992;101613;;;due;6023;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;76613
11197;01/12/2020;27/12/2020;89556;0;0;3992;93548;;;due;6024;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;68548
11198;01/12/2020;27/12/2020;113428;0;0;3992;117420;;;due;6025;8;0;3;yes;0;%;Monterrey;television;5Megas;0;0;no;Cortado;0;52420
11199;01/12/2020;27/12/2020;56841;0;0;3992;60833;;;due;6026;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;35833
11200;01/12/2020;27/12/2020;100040;0;0;3992;104032;;;due;6027;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;79032
11201;01/12/2020;27/12/2020;115460;0;0;3992;119452;;;due;6028;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;94452
11202;01/12/2020;27/12/2020;111330;0;0;3992;115322;;;due;6029;8;0;3;yes;0;%;Monterrey;television;5Megas;0;0;no;Cortado;0;50322
11203;01/12/2020;27/12/2020;39341;0;0;3992;43333;;;due;6030;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;18333
11204;01/12/2020;27/12/2020;99175;0;0;3992;103167;;;due;6031;8;0;3;yes;0;%;Monterrey;television;3Megas;0;0;no;Cortado;0;48167
11205;01/12/2020;27/12/2020;78508;0;0;3992;82500;;;due;6032;8;0;3;yes;0;%;Monterrey;television;3Megas;0;0;no;Cortado;0;27500
11206;01/12/2020;27/12/2020;67675;0;0;3992;71667;;;due;6033;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;46667
11207;01/12/2020;27/12/2020;87755;0;0;3992;91747;;;due;6034;8;0;3;yes;0;%;Monterrey;television;3Megas;0;0;no;Cortado;0;36747
11208;01/12/2020;27/12/2020;95363;0;0;3992;99355;;;due;6035;8;0;3;yes;0;%;Monterrey;television;3Megas;0;0;no;Cortado;0;44355
11209;01/12/2020;27/12/2020;101841;0;0;3992;105833;;;due;6036;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;80833
11210;01/12/2020;27/12/2020;94395;0;0;3992;98387;;;due;6037;8;0;3;yes;0;%;Monterrey;television;3Megas;0;0;no;Cortado;0;43387
11211;01/12/2020;27/12/2020;74583;0;0;3992;78575;;;due;6038;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;53575
11212;01/12/2020;27/12/2020;70551;0;0;3992;74543;;;due;6039;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;49543
11213;01/12/2020;27/12/2020;67783;0;0;3992;71775;;;due;6040;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;46775
11214;01/12/2020;27/12/2020;74341;0;0;3992;78333;;;due;6041;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;53333
11215;01/12/2020;27/12/2020;68535;0;0;3992;72527;;;due;6042;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;47527
11216;01/12/2020;27/12/2020;72675;0;0;3992;76667;;;due;6043;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;51667
11217;01/12/2020;27/12/2020;70175;0;0;3992;74167;;;due;6044;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;49167
11218;01/12/2020;27/12/2020;39341;0;0;3992;43333;;;due;6045;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;18333
11219;01/12/2020;27/12/2020;59879;0;0;3992;63871;;;due;6046;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;38871
11220;01/12/2020;27/12/2020;76573;0;0;3992;80565;;;due;6047;8;0;3;yes;0;%;Monterrey;television;5Megas;0;0;no;Cortado;0;15565
11221;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6048;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11222;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6049;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11223;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6050;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11224;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6051;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11225;01/12/2020;27/12/2020;69368;0;0;3992;73360;;;due;6052;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;48360
11226;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6053;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11227;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6054;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11228;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6055;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11229;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6056;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11230;01/12/2020;27/12/2020;110524;0;0;3992;114516;;;due;6057;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;89516
11231;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6058;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11232;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6059;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11233;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6060;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11234;01/12/2020;27/12/2020;60175;0;0;3992;64167;;;due;6061;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;39167
11235;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6062;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11236;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6063;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11237;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6064;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11238;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6065;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11239;01/12/2020;27/12/2020;66976;0;0;3992;70968;;;due;6066;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;45968
11240;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6067;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11241;01/12/2020;27/12/2020;-6452;0;0;0;-6452;;;paid;6068;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11242;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6069;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11243;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;6070;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;25000
11244;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6071;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11245;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6072;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11246;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6073;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11247;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6074;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11248;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6075;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11249;01/12/2020;27/12/2020;32298;0;0;3992;36290;;;due;6076;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;11290
11250;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6077;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11251;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6078;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11252;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6079;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11253;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6080;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11254;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6081;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11255;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6082;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11256;01/12/2020;27/12/2020;32008;0;0;3992;36000;;;due;6083;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;11000
11257;01/12/2020;27/12/2020;16008;0;0;3992;20000;;;due;6084;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11258;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6085;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11259;01/12/2020;27/12/2020;50040;0;0;3992;54032;;;due;6086;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;29032
11260;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6087;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11261;01/12/2020;27/12/2020;121008;0;0;3992;125000;;;due;6088;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;100000
11262;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6089;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11263;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6090;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11264;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6091;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11265;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6092;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11266;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6093;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11267;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6094;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11268;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6095;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11269;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6096;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11270;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6097;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11271;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6098;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11272;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6099;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11273;01/12/2020;27/12/2020;70202;0;0;3992;74194;;;due;6100;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;49194
11274;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6101;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11275;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6102;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11276;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6103;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11277;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6104;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11278;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6105;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11279;01/12/2020;27/12/2020;39008;0;0;3992;43000;;;due;6106;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;18000
11280;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6107;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11281;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6108;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11282;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6109;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11283;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6110;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11284;01/12/2020;27/12/2020;164653;0;0;3992;168645;;;due;6111;8;0;3;yes;0;%;Monterrey;television;3Megas;0;0;no;Cortado;0;113645
11285;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6112;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11286;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6113;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11287;01/12/2020;27/12/2020;38750;0;0;3992;42742;;;due;6114;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;17742
11288;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6115;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11289;01/12/2020;27/12/2020;63589;0;0;3992;67581;;;due;6116;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;42581
11290;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6117;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11291;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6118;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11292;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6119;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11293;01/12/2020;27/12/2020;41976;0;0;3992;45968;;;due;6120;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;20968
11294;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6121;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11295;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6122;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11296;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6123;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11297;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6124;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11298;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6125;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11299;01/12/2020;27/12/2020;58884;0;0;3992;62876;;;due;6126;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;37876
11300;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6127;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11301;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6128;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11302;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6129;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11303;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6130;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11304;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6131;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11305;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6132;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11306;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6133;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11307;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6134;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11308;01/12/2020;27/12/2020;32290;0;0;3992;36282;;;due;6135;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;11282
11309;01/12/2020;27/12/2020;1;0;0;0;1;;;due;6136;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11310;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6137;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11311;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6138;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11312;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6139;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11313;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6140;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11314;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6141;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11315;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6142;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11316;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6143;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11317;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6144;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11318;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6145;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11319;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6146;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11320;01/12/2020;27/12/2020;44234;0;0;3992;48226;;;due;6147;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;23226
11321;01/12/2020;27/12/2020;59718;0;0;3992;63710;;;due;6148;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;38710
11322;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6149;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11323;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6150;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11324;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6151;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11325;01/12/2020;27/12/2020;-6452;0;0;0;-6452;;;paid;6152;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11326;01/12/2020;27/12/2020;93589;0;0;3992;97581;;;due;6153;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;72581
11327;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6154;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11328;01/12/2020;27/12/2020;3578;0;0;0;3578;;;due;6155;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11329;01/12/2020;27/12/2020;44284;0;0;3992;48276;;;due;6156;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;23276
11330;01/12/2020;27/12/2020;32298;0;0;3992;36290;;;due;6157;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;11290
11331;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6158;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11332;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6159;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11333;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6160;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11334;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6161;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11335;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6162;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11336;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6163;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11337;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6164;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11338;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6165;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11339;01/12/2020;27/12/2020;64928;0;0;3992;68920;;;due;6166;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;43920
11340;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6167;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11341;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6168;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11342;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6169;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11343;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6170;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11344;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6171;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11345;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6172;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11346;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6173;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11347;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6174;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11348;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6175;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11349;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6176;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11350;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6177;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11351;01/12/2020;27/12/2020;55104;0;0;3992;59096;;;due;6178;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;34096
11352;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6179;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11353;01/12/2020;27/12/2020;81519;0;0;3992;85511;;;due;6180;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;60511
11354;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6181;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11355;01/12/2020;27/12/2020;44556;0;0;3992;48548;;;due;6182;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;23548
11356;01/12/2020;27/12/2020;90282;0;0;3992;94274;;;due;6183;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;69274
11357;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6184;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11358;01/12/2020;27/12/2020;833;0;0;0;833;;;due;6185;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11359;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6186;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11360;01/12/2020;27/12/2020;35175;0;0;3992;39167;;;due;6187;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;14167
11361;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6188;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11362;01/12/2020;27/12/2020;43589;0;0;3992;47581;;;due;6189;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;22581
11363;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6190;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11364;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6191;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11365;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6192;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11366;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6193;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11367;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6194;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11368;01/12/2020;27/12/2020;14008;0;0;3992;18000;;;due;6195;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11369;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6196;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11370;01/12/2020;27/12/2020;60175;0;0;3992;64167;;;due;6197;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;39167
11371;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6198;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
11372;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;6199;8;0;2;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;50000
11373;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6200;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Cortado;0;0
