tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;Total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo;punto;term;rec;ron;multi;saldo anterior
10387;01/12/2020;27/12/2020;37097;0;0;0;37097;;;due;6923;8;0;2;yes;0;%;Monterrey;Television;5Megas;0;0;no;Suspendido;0;0
10388;01/12/2020;27/12/2020;-833;0;0;0;-833;;;paid;6924;8;0;2;yes;0;%;Monterrey;Television;3Megas;0;0;no;Suspendido;0;0
10389;01/12/2020;27/12/2020;39032;0;0;0;39032;;;due;6925;8;0;2;yes;0;%;Monterrey;Television;5Megas;0;0;no;Suspendido;0;0
10390;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6926;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10391;01/12/2020;27/12/2020;9581;0;0;0;9581;;;due;6927;8;0;2;yes;0;%;Monterrey;Television;3Megas;0;0;no;Suspendido;0;0
10392;01/12/2020;27/12/2020;14167;0;0;0;14167;;;due;6928;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10393;01/12/2020;27/12/2020;-4167;0;0;0;-4167;;;paid;6929;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10394;01/12/2020;27/12/2020;-860;0;0;0;-860;;;paid;6930;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10395;01/12/2020;27/12/2020;-17500;0;0;0;-17500;;;paid;6931;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10396;01/12/2020;27/12/2020;-862;0;0;0;-862;;;paid;6932;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10397;01/12/2020;27/12/2020;18333;0;0;0;18333;;;due;6933;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10398;01/12/2020;27/12/2020;-4032;0;0;0;-4032;;;paid;6934;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10399;01/12/2020;27/12/2020;27175;0;0;3992;31167;;;due;6935;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;6167
10400;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6936;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10401;01/12/2020;27/12/2020;4167;0;0;0;4167;;;due;6937;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10402;01/12/2020;27/12/2020;14167;0;0;0;14167;;;due;6938;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10403;01/12/2020;27/12/2020;-355;0;0;0;-355;;;paid;6939;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10404;01/12/2020;27/12/2020;10645;0;0;0;10645;;;due;6940;8;0;2;yes;0;%;Monterrey;Television;3Megas;0;0;no;Suspendido;0;0
10405;01/12/2020;27/12/2020;-6626;0;0;0;-6626;;;paid;6941;8;0;2;yes;0;%;Monterrey;Television;3Megas;0;0;no;Suspendido;0;0
10406;01/12/2020;27/12/2020;8871;0;0;0;8871;;;due;6942;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10407;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6943;8;0;2;yes;0;%;Monterrey;Television;5Megas;0;0;no;Suspendido;0;0
10408;01/12/2020;27/12/2020;-8871;0;0;0;-8871;;;paid;6944;8;0;2;yes;0;%;Monterrey;Television;5Megas;0;0;no;Suspendido;0;0
10409;01/12/2020;27/12/2020;-9166;0;0;0;-9166;;;paid;6945;8;0;2;yes;0;%;Monterrey;Television;3Megas;0;0;no;Suspendido;0;0
10410;01/12/2020;27/12/2020;-4000;0;0;0;-4000;;;paid;6946;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10411;01/12/2020;27/12/2020;-69194;0;0;0;-69194;;;paid;6947;8;0;2;yes;0;%;Monterrey;Television;3Megas;0;0;no;Suspendido;0;0
10412;01/12/2020;27/12/2020;-9167;0;0;0;-9167;;;paid;6948;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10413;01/12/2020;27/12/2020;2500;0;0;0;2500;;;due;6949;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10414;01/12/2020;27/12/2020;-11667;0;0;0;-11667;;;paid;6950;8;0;2;yes;0;%;Monterrey;Television;5Megas;0;0;no;Suspendido;0;0
10415;01/12/2020;27/12/2020;132000;0;0;0;132000;;;due;6951;8;0;3;yes;0;%;Monterrey;Television;3Megas;0;0;no;Suspendido;0;77000
10416;01/12/2020;27/12/2020;1586;0;0;0;1586;;;due;6952;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10417;01/12/2020;27/12/2020;-10484;0;0;0;-10484;;;paid;6953;8;0;2;yes;0;%;Monterrey;Television;5Megas;0;0;no;Suspendido;0;0
10418;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;6954;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;25000
10419;01/12/2020;27/12/2020;-720;0;0;0;-720;;;paid;6955;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10420;01/12/2020;27/12/2020;-9167;0;0;0;-9167;;;paid;6956;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10421;01/12/2020;27/12/2020;36089;0;0;3992;40081;;;due;6957;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;15081
10422;01/12/2020;27/12/2020;16935;0;0;0;16935;;;due;6958;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10423;01/12/2020;27/12/2020;-17500;0;0;0;-17500;;;paid;6959;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10424;01/12/2020;27/12/2020;47667;0;0;0;47667;;;due;6960;8;0;2;yes;0;%;Monterrey;Television;5Megas;0;0;no;Suspendido;0;0
10425;01/12/2020;27/12/2020;-806;0;0;0;-806;;;paid;6961;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10426;01/12/2020;27/12/2020;-3226;0;0;0;-3226;;;paid;6962;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10427;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6963;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10428;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6964;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10429;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;6965;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;25000
10430;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6966;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10431;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6967;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10432;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6968;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10433;01/12/2020;27/12/2020;22675;0;0;3992;26667;;;due;6969;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;1667
10434;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;6970;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;50000
10435;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6971;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10436;01/12/2020;27/12/2020;-20591;0;0;0;-20591;;;paid;6972;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10437;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6973;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10438;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6974;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10439;01/12/2020;27/12/2020;16667;0;0;0;16667;;;due;6975;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10440;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6976;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10441;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6977;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10442;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6978;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10443;01/12/2020;27/12/2020;-2493;0;0;0;-2493;;;paid;6979;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10444;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6980;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10445;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6981;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10446;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6982;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10447;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6983;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10448;01/12/2020;27/12/2020;-7500;0;0;0;-7500;;;paid;6984;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10449;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6985;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10450;01/12/2020;27/12/2020;96008;0;0;3992;100000;;;due;6986;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;75000
10451;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6987;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10452;01/12/2020;27/12/2020;-3226;0;0;0;-3226;;;paid;6988;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10453;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6989;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10454;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6990;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10455;01/12/2020;27/12/2020;806;0;0;0;806;;;due;6991;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10456;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6992;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10457;01/12/2020;27/12/2020;-20833;0;0;0;-20833;;;paid;6993;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10458;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6994;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10459;01/12/2020;27/12/2020;4839;0;0;0;4839;;;due;6995;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10460;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6996;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10461;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6997;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10462;01/12/2020;27/12/2020;86008;0;0;3992;90000;;;due;6998;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;65000
10463;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;6999;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;25000
10464;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7000;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10465;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7001;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10466;01/12/2020;27/12/2020;94008;0;0;3992;98000;;;due;7002;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;73000
10467;01/12/2020;27/12/2020;-1667;0;0;0;-1667;;;paid;7003;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10468;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;7004;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;25000
10469;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7005;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10470;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;7006;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;50000
10471;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7007;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10472;01/12/2020;27/12/2020;-1178;0;0;0;-1178;;;paid;7008;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10473;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;7009;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;50000
10474;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7010;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10475;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7011;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10476;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7012;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10477;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7013;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10478;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7014;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10479;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7015;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10480;01/12/2020;27/12/2020;-1613;0;0;0;-1613;;;paid;7016;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10481;01/12/2020;27/12/2020;-19355;0;0;0;-19355;;;paid;7017;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10482;01/12/2020;27/12/2020;9677;0;0;0;9677;;;due;7018;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10483;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7019;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10484;01/12/2020;27/12/2020;-12500;0;0;0;-12500;;;paid;7020;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10485;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;7021;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;25000
10486;01/12/2020;27/12/2020;1;0;0;0;1;;;due;7022;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10487;01/12/2020;27/12/2020;27917;0;0;3992;31909;;;due;7023;8;0;2;yes;0;%;Monterrey;Television;10Megas;0;0;no;Suspendido;0;0
10488;01/12/2020;27/12/2020;-1613;0;0;0;-1613;;;paid;7024;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10489;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7025;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10490;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;7026;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;50000
10491;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7027;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10492;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;7028;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;25000
10493;01/12/2020;27/12/2020;387;0;0;0;387;;;due;7029;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10494;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7030;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10495;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7031;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10496;01/12/2020;27/12/2020;-3226;0;0;0;-3226;;;paid;7032;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10497;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7033;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10498;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7034;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10499;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;7035;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;50000
10500;01/12/2020;27/12/2020;-20968;0;0;0;-20968;;;paid;7036;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10501;01/12/2020;27/12/2020;96008;0;0;3992;100000;;;due;7037;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;75000
10502;01/12/2020;27/12/2020;-833;0;0;0;-833;;;paid;7038;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10503;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7039;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10504;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7040;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10505;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7041;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10506;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7042;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10507;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7043;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10508;01/12/2020;27/12/2020;-1612;0;0;0;-1612;;;paid;7044;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10509;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7045;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10510;01/12/2020;27/12/2020;-1613;0;0;0;-1613;;;paid;7046;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10511;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;7047;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;50000
10512;01/12/2020;27/12/2020;-19167;0;0;0;-19167;;;paid;7048;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10513;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7049;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10514;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7050;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10515;01/12/2020;27/12/2020;806;0;0;0;806;;;due;7051;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10516;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7052;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10517;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;7053;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;25000
10518;01/12/2020;27/12/2020;6667;0;0;0;6667;;;due;7054;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10519;01/12/2020;27/12/2020;-18548;0;0;0;-18548;;;paid;7055;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10520;01/12/2020;27/12/2020;806;0;0;0;806;;;due;7056;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10521;01/12/2020;27/12/2020;-806;0;0;0;-806;;;paid;7057;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10522;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7058;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10523;01/12/2020;27/12/2020;32298;0;0;3992;36290;;;due;7059;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;11290
10524;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7060;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10525;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7061;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10526;01/12/2020;27/12/2020;-893;0;0;0;-893;;;paid;7062;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10527;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7063;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10528;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7064;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10529;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7065;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10530;01/12/2020;27/12/2020;6452;0;0;0;6452;;;due;7066;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10531;01/12/2020;27/12/2020;-2167;0;0;0;-2167;;;paid;7067;8;0;2;yes;0;%;Monterrey;Television;5Megas;0;0;no;Suspendido;0;0
10532;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7068;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10533;01/12/2020;27/12/2020;-32;0;0;0;-32;;;paid;7069;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10534;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7070;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10535;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7071;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10536;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7072;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10537;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7073;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10538;01/12/2020;27/12/2020;-19358;0;0;0;-19358;;;paid;7074;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10539;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7075;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10540;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7076;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10541;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;7077;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;50000
10542;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;7078;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;25000
10543;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7079;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10544;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7080;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10545;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7081;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10546;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7082;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10547;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7083;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10548;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7084;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10549;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;7085;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;50000
10550;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;7086;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10551;01/12/2020;27/12/2020;-867;0;0;0;-867;;;paid;7087;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10552;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7088;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10553;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7089;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10554;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;7090;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;25000
10555;01/12/2020;27/12/2020;-14516;0;0;0;-14516;;;paid;7091;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10556;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7092;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10557;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7093;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10558;01/12/2020;27/12/2020;806;0;0;0;806;;;due;7094;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10559;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7095;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10560;01/12/2020;27/12/2020;17241;0;0;0;17241;;;due;7096;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10561;01/12/2020;27/12/2020;-1613;0;0;0;-1613;;;paid;7097;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10562;01/12/2020;27/12/2020;-1935;0;0;0;-1935;;;paid;7098;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10563;01/12/2020;27/12/2020;20175;0;0;3992;24167;;;due;7099;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10564;01/12/2020;27/12/2020;18422;0;0;3992;22414;;;due;7100;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10565;01/12/2020;27/12/2020;-806;0;0;0;-806;;;paid;7101;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10566;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7102;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10567;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;7103;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
