tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo;term;rec;ron;multi
8032;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;198;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8033;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;199;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8034;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;200;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8035;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;201;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8036;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;202;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8037;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;203;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8038;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;204;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8039;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;205;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8040;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;206;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8041;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;207;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8042;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;208;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8043;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;209;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8044;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;210;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8045;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;211;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8046;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;213;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8047;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;214;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8048;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;215;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8049;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;216;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8050;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;217;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8051;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;218;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8052;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;219;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8053;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;220;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8054;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;221;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8055;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;222;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8056;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;223;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8057;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;224;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8058;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;225;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8059;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;226;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8060;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;228;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8061;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;229;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8062;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;230;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8063;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;231;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8064;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;232;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8065;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;233;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8066;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;234;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8067;06/01/2021;31/01/2021;36008;0;0;3992;40000;;;due;235;8;0;2;yes;0;%;Yopal ;television;1Mega;0;no;Activo;0
8068;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;236;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8069;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;237;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8070;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;238;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8071;06/01/2021;31/01/2021;101008;0;0;3992;105000;;;due;239;8;0;2;yes;0;%;Yopal ;television;10Megas;0;no;Activo;0
8072;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;240;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8073;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;241;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8074;06/01/2021;31/01/2021;101008;0;0;3992;105000;;;due;242;8;0;2;yes;0;%;Yopal ;television;10Megas;0;no;Activo;0
8075;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;243;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8076;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;244;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8077;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;245;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8078;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;246;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8079;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;247;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8080;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;248;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8081;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;249;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8082;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;250;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8083;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;251;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8084;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;252;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8085;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;253;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8086;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;254;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8087;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;255;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8088;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;256;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8089;06/01/2021;31/01/2021;36008;0;0;3992;40000;;;due;257;8;0;2;yes;0;%;Yopal ;television;1Mega;0;no;Activo;0
8090;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;258;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8091;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;259;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8092;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;260;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8093;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;261;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8094;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;262;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8095;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;263;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8096;06/01/2021;31/01/2021;55000;0;0;0;55000;;;due;264;8;0;1;no;0;%;Yopal ;no;5Megas;0;no;Activo;0
8097;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;265;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8098;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;266;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8099;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;267;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8100;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;268;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8101;06/01/2021;31/01/2021;45000;0;0;0;45000;;;due;269;8;0;0;no;0;%;Yopal ;no;3Megas;0;no;Activo;0
8102;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;270;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8103;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;271;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8104;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;272;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8105;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;273;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8106;06/01/2021;31/01/2021;45000;0;0;0;45000;;;due;274;8;0;0;no;0;%;Yopal ;no;3Megas;0;no;Activo;0
8107;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;275;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8108;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;276;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8109;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;277;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8110;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;278;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8111;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;279;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8112;06/01/2021;31/01/2021;45000;0;0;0;45000;;;due;280;8;0;0;no;0;%;Yopal ;no;3Megas;0;no;Activo;0
8113;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;281;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8114;06/01/2021;31/01/2021;45000;0;0;0;45000;;;due;282;8;0;0;no;0;%;Yopal ;no;3Megas;0;no;Activo;0
8115;06/01/2021;31/01/2021;45000;0;0;0;45000;;;due;283;8;0;0;no;0;%;Yopal ;no;3Megas;0;no;Activo;0
8116;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;284;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8117;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;285;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8118;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;286;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8119;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;287;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8120;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;288;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8121;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;289;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8122;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;290;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8123;06/01/2021;31/01/2021;55000;0;0;0;55000;;;due;291;8;0;1;no;0;%;Yopal ;no;5Megas;0;no;Activo;0
8124;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;292;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8125;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;293;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8126;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;294;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8127;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;295;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8128;06/01/2021;31/01/2021;45000;0;0;0;45000;;;due;296;8;0;0;no;0;%;Yopal ;no;3Megas;0;no;Activo;0
8129;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;297;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8130;06/01/2021;31/01/2021;55000;0;0;0;55000;;;due;298;8;0;1;no;0;%;Yopal ;no;5Megas;0;no;Activo;0
8131;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;299;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8132;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;300;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8133;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;301;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8134;06/01/2021;31/01/2021;55000;0;0;0;55000;;;due;302;8;0;1;no;0;%;Yopal ;no;5Megas;0;no;Activo;0
8135;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;303;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8136;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;304;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8137;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;305;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8138;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;306;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8139;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;307;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8140;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;308;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8141;06/01/2021;31/01/2021;36008;0;0;3992;40000;;;due;309;8;0;2;yes;0;%;Yopal ;television;1Mega;0;no;Activo;0
8142;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;311;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8143;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;312;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8144;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;313;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8145;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;314;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8146;06/01/2021;31/01/2021;55000;0;0;0;55000;;;due;315;8;0;1;no;0;%;Yopal ;no;5Megas;0;no;Activo;0
8147;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;316;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8148;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;317;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8149;06/01/2021;31/01/2021;95000;0;0;0;95000;;;due;318;8;0;1;no;0;%;Yopal ;no;10Megas;0;no;Activo;0
8150;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;319;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8151;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;320;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8152;06/01/2021;31/01/2021;45000;0;0;0;45000;;;due;321;8;0;0;no;0;%;Yopal ;no;3Megas;0;no;Activo;0
8153;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;322;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8154;06/01/2021;31/01/2021;36008;0;0;3992;40000;;;due;323;8;0;2;yes;0;%;Yopal ;television;1Mega;0;no;Activo;0
8155;06/01/2021;31/01/2021;55000;0;0;0;55000;;;due;324;8;0;1;no;0;%;Yopal ;no;5Megas;0;no;Activo;0
8156;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;325;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8157;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;326;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8158;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;327;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8159;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;328;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8160;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;329;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8161;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;330;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8162;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;331;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8163;06/01/2021;31/01/2021;36008;0;0;3992;40000;;;due;332;8;0;2;yes;0;%;Yopal ;television;1Mega;0;no;Activo;0
8164;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;333;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8165;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;334;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8166;06/01/2021;31/01/2021;45000;0;0;0;45000;;;due;335;8;0;0;no;0;%;Yopal ;no;3Megas;0;no;Activo;0
8167;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;336;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8168;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;337;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8169;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;338;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8170;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;340;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8171;06/01/2021;31/01/2021;36008;0;0;3992;40000;;;due;341;8;0;2;yes;0;%;Yopal ;television;1Mega;0;no;Activo;0
8172;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;342;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8173;06/01/2021;31/01/2021;45000;0;0;0;45000;;;due;343;8;0;0;no;0;%;Yopal ;no;3Megas;0;no;Activo;0
8174;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;344;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8175;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;345;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8176;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;346;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8177;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;347;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8178;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;348;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8179;06/01/2021;31/01/2021;36008;0;0;3992;40000;;;due;349;8;0;2;yes;0;%;Yopal ;television;1Mega;0;no;Activo;0
8180;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;350;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8181;06/01/2021;31/01/2021;55000;0;0;0;55000;;;due;352;8;0;1;no;0;%;Yopal ;no;5Megas;0;no;Activo;0
8182;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;353;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8183;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;354;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8184;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;355;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8185;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;356;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8186;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;357;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8187;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;358;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8188;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;359;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8189;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;360;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8190;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;361;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8191;06/01/2021;31/01/2021;55000;0;0;0;55000;;;due;362;8;0;1;no;0;%;Yopal ;no;5Megas;0;no;Activo;0
8192;06/01/2021;31/01/2021;45000;0;0;0;45000;;;due;363;8;0;0;no;0;%;Yopal ;no;3Megas;0;no;Activo;0
8193;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;364;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8194;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;366;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8195;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;367;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8196;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;369;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8197;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;370;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8198;06/01/2021;31/01/2021;36008;0;0;3992;40000;;;due;371;8;0;2;yes;0;%;Yopal ;television;1Mega;0;no;Activo;0
8199;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;372;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8200;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;373;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8201;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;374;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8202;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;375;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8203;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;376;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8204;06/01/2021;31/01/2021;41008;0;0;3992;45000;;;due;377;8;0;2;yes;0;%;Yopal ;television;2Megas;0;no;Activo;0
8205;06/01/2021;31/01/2021;36008;0;0;3992;40000;;;due;378;8;0;2;yes;0;%;Yopal ;television;1Mega;0;no;Activo;0
8206;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;379;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8207;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;380;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8208;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;381;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8209;06/01/2021;31/01/2021;55000;0;0;0;55000;;;due;382;8;0;1;no;0;%;Yopal ;no;5Megas;0;no;Activo;0
8210;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;383;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8211;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;384;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8212;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;385;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8213;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;386;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8214;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;387;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8215;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;388;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8216;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;389;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8217;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;390;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8218;06/01/2021;31/01/2021;55000;0;0;0;55000;;;due;391;8;0;1;no;0;%;Yopal ;no;5Megas;0;no;Activo;0
8219;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;392;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8220;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;393;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8221;06/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;394;8;0;2;yes;0;%;Yopal ;television;5Megas;0;no;Activo;0
8222;06/01/2021;31/01/2021;55000;0;0;0;55000;;;due;395;8;0;1;no;0;%;Yopal ;no;5Megas;0;no;Activo;0
8223;06/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;396;8;0;2;yes;0;%;Yopal ;television;3Megas;0;no;Activo;0
8224;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;397;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
8225;06/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;398;8;0;1;yes;0;%;Yopal ;television;no;0;no;Activo;0
