tid,invoicedate,invoiceduedate,subtotal,shipping,discount,tax,total,pmethod,notes,status,csd,eid,pamnt,items,taxstatus,discstatus,format_discount,refer,television,combo ,punto,term,rec,ron,multi,saldo anterior 
17210,2021-02-05,2021-02-28,81008,0,0,3992,85000,,,due,8632,26,,3,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,30000
17211,2021-02-05,2021-02-28,46008,0,0,3992,50000,,,due,8633,26,,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,25000
17212,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8634,26,,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,0
17213,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8635,26,,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,0
17214,2021-02-05,2021-02-28,41008,0,0,3992,45000,,,due,8636,26,,2,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,0
17215,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8637,26,,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,0
17216,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8638,26,,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,0
17217,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8639,26,,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,0
17218,2021-02-05,2021-02-28,66008,0,0,3992,70000,,,due,8640,26,,3,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,15000
17219,2021-02-05,2021-02-28,76008,0,0,3992,80000,,,due,8641,26,,3,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,25000
17220,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8642,26,,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,0
17221,2021-02-05,2021-02-28,41008,0,0,3992,45000,,,due,8643,26,,2,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,0
17222,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8644,26,,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,0
17223,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8645,26,,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,0
17224,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8646,26,,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,0
17225,2021-02-05,2021-02-28,112008,0,0,3992,116000,,,due,8647,26,,3,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,61000
17226,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8648,26,,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,0
17227,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8649,26,,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,0
17228,2021-02-05,2021-02-28,106008,0,0,3992,110000,,,due,8650,26,,3,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,55000
17229,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8651,26,,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,0
17230,2021-02-05,2021-02-28,71008,0,0,3992,75000,,,due,8652,26,,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,50000
17231,2021-02-05,2021-02-28,41008,0,0,3992,45000,,,due,8653,26,,2,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,0
17232,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8654,26,,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,0
17233,2021-02-05,2021-02-28,41008,0,0,3992,45000,,,due,8655,26,,2,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,0
17234,2021-02-05,2021-02-28,104395,0,0,3992,108387,,,due,8656,26,,3,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,53387
17235,2021-02-05,2021-02-28,54879,0,0,3992,58871,,,due,8657,26,,3,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,3871
17236,2021-02-05,2021-02-28,41008,0,0,3992,45000,,,due,8658,26,,2,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,0
17237,2021-02-05,2021-02-28,36008,0,0,3992,40000,,,due,8659,26,,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,15000
17238,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8660,26,,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,0
17239,2021-02-05,2021-02-28,106008,0,0,3992,110000,,,due,8661,26,,3,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,55000
17240,2021-02-05,2021-02-28,41008,0,0,3992,45000,,,due,8662,26,,2,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,0
17241,2021-02-05,2021-02-28,41008,0,0,3992,45000,,,due,8663,26,,2,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,0
17242,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8664,26,,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,0
17243,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8665,26,,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,0
17244,2021-02-05,2021-02-28,46008,0,0,3992,50000,,,due,8666,26,,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,25000
17245,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8667,26,,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,0
17246,2021-02-05,2021-02-28,161008,0,0,3992,165000,,,due,8668,26,,3,yes,0,%,Villanueva,Television,no,6,0,no,Activo,0,62400
17247,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8669,26,,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,0
17248,2021-02-05,2021-02-28,76008,0,0,3992,80000,,,due,8670,26,,2,yes,0,%,Villanueva,Television,10Megas,no,0,no,Activo,0,0
17249,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8671,26,,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,0
17250,2021-02-05,2021-02-28,86008,0,0,3992,90000,,,due,8672,26,,3,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,45000
17251,2021-02-05,2021-02-28,175685,0,0,3992,179677,,,due,8673,26,,3,yes,0,%,Villanueva,Television,10Megas,no,0,no,Activo,0,99677
17252,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8674,26,,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,0
17253,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8675,26,,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,0
17254,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8676,26,,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,0
17255,2021-02-05,2021-02-28,46008,0,0,3992,50000,,,due,8677,26,,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,25000
17256,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8678,26,,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,0
17257,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8679,26,,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,0
17258,2021-02-05,2021-02-28,46008,0,0,3992,50000,,,due,8680,26,,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,25000
17259,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8681,26,,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,0
17260,2021-02-05,2021-02-28,21008,0,0,3992,25000,Cash,,partial,8682,26,30000,2,yes,0,%,Villanueva,Television,5Megas,no,2,no,Activo,0,0
17261,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8683,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17262,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8684,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17263,2021-02-05,2021-02-28,56008,0,0,3992,60000,,,due,8685,26,0,3,yes,0,%,Villanueva,Television,5Megas,1,0,no,Activo,0,
17264,2021-02-05,2021-02-28,20995,0,0,3992,24987,Cash,,partial,8686,26,13,1,yes,0,%,Villanueva,Television,no,no,2,no,Activo,0,0
17265,2021-02-05,2021-02-28,41008,0,0,3992,45000,,,due,8687,26,0,2,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,
17266,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8688,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17267,2021-02-05,2021-02-28,41008,0,0,3992,45000,,,due,8689,26,0,2,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,
17268,2021-02-05,2021-02-28,39906,0,0,3992,43898,Cash,,partial,8690,26,11102,2,yes,0,%,Villanueva,Television,5Megas,no,2,no,Activo,0,0
17269,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8691,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17270,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8692,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17271,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8693,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17272,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8694,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17273,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8695,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17274,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8696,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17275,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8697,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17276,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8698,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17277,2021-02-05,2021-02-28,48008,0,0,3992,52000,,,due,8699,26,7000,3,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,
17278,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8700,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17279,2021-02-05,2021-02-28,88008,0,0,3992,92000,,,due,8701,26,37000,3,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17280,2021-02-05,2021-02-28,63008,0,0,3992,67000,,,due,8702,26,12000,3,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17281,2021-02-05,2021-02-28,76008,0,0,3992,80000,,,due,8703,26,0,2,yes,0,%,Villanueva,Television,10Megas,no,0,no,Activo,0,
17282,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8704,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17283,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8705,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17284,2021-02-05,2021-02-28,21008,0,0,3992,25000,Cash,,partial,8706,26,30000,2,yes,0,%,Villanueva,Television,5Megas,no,2,no,Activo,0,0
17285,2021-02-05,2021-02-28,41008,0,0,3992,45000,,,due,8707,26,0,2,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,
17286,2021-02-05,2021-02-28,46008,0,0,3992,50000,,,due,8708,26,25000,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17287,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8709,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17288,2021-02-05,2021-02-28,63008,0,0,3992,67000,,,due,8710,26,12000,3,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17289,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8711,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17290,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8712,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17291,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8713,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17292,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8714,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17293,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8715,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17294,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8716,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17295,2021-02-05,2021-02-28,41008,0,0,3992,45000,,,due,8717,26,0,2,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,
17296,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8718,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17297,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8719,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17298,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8720,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17299,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8721,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17300,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8722,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17301,2021-02-05,2021-02-28,46008,0,0,3992,50000,,,due,8723,26,25000,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17302,2021-02-05,2021-02-28,41008,0,0,3992,45000,,,due,8724,26,0,2,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,
17303,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8725,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17304,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8726,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17305,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8727,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17306,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8728,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17307,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8729,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17308,2021-02-05,2021-02-28,46008,0,0,3992,50000,,,due,8730,26,25000,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17309,2021-02-05,2021-02-28,21008,0,0,3992,25000,Cash,,partial,8731,26,30000,2,yes,0,%,Villanueva,Television,5Megas,no,2,no,Activo,0,0
17310,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8732,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17311,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8733,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17312,2021-02-05,2021-02-28,71008,0,0,3992,75000,,,due,8734,26,50000,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17313,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8735,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17314,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8736,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17315,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8737,26,30000,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17316,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8738,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17317,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8739,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17318,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8740,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17319,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8741,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17320,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8742,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17321,2021-02-05,2021-02-28,72363,0,0,3992,76355,,,due,8743,26,21355,3,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17322,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8744,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17323,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8745,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17324,2021-02-05,2021-02-28,46008,0,0,3992,50000,,,due,8746,26,25000,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17325,2021-02-05,2021-02-28,46008,0,0,3992,50000,Cash,,partial,8747,26,5000,2,yes,0,%,Villanueva,Television,5Megas,no,2,no,Activo,0,0
17326,2021-02-05,2021-02-28,46008,0,0,3992,50000,,,due,8748,26,25000,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17327,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8749,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17328,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8750,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17329,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8751,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17330,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8752,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17331,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8753,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17332,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8754,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17333,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8755,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17334,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8756,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17335,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8757,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17336,2021-02-05,2021-02-28,70175,0,0,3992,74167,,,due,8758,26,49167,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17337,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8759,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17338,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8760,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17339,2021-02-05,2021-02-28,46008,0,0,3992,50000,,,due,8761,26,25000,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17340,2021-02-05,2021-02-28,21008,0,0,3992,25000,Cash,,partial,8762,26,30000,2,yes,0,%,Villanueva,Television,5Megas,no,2,no,Activo,0,0
17341,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8763,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17342,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8764,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17343,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8765,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17344,2021-02-05,2021-02-28,41008,0,0,3992,45000,,,due,8766,26,0,2,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,
17345,2021-02-05,2021-02-28,71008,0,0,3992,75000,,,due,8767,26,50000,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17346,2021-02-05,2021-02-28,71008,0,0,3992,75000,,,due,8768,26,50000,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17347,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8769,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17348,2021-02-05,2021-02-28,88008,0,0,3992,92000,,,due,8770,26,37000,3,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17349,2021-02-05,2021-02-28,71008,0,0,3992,75000,,,due,8771,26,50000,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17350,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8772,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17351,2021-02-05,2021-02-28,21008,0,0,3992,25000,Cash,,partial,8773,26,30000,2,yes,0,%,Villanueva,Television,5Megas,no,2,no,Activo,0,0
17352,2021-02-05,2021-02-28,63008,0,0,3992,67000,,,due,8774,26,12000,3,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17353,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8775,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17354,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8776,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17355,2021-02-05,2021-02-28,21008,0,0,3992,25000,Cash,,partial,8777,26,30000,2,yes,0,%,Villanueva,Television,5Megas,no,2,no,Activo,0,0
17356,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8778,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17357,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8779,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17358,2021-02-05,2021-02-28,46008,0,0,3992,50000,Cash,,partial,8780,26,5000,2,yes,0,%,Villanueva,Television,5Megas,no,2,no,Activo,0,0
17359,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8781,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17360,2021-02-05,2021-02-28,41008,0,0,3992,45000,,,due,8782,26,0,2,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,
17361,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8783,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17362,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8784,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17363,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8785,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17364,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8786,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17365,2021-02-05,2021-02-28,41008,0,0,3992,45000,,,due,8787,26,0,2,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,
17366,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8788,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17367,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8789,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17368,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8790,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17369,2021-02-05,2021-02-28,41008,0,0,3992,45000,,,due,8791,26,0,2,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,
17370,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8792,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17371,2021-02-05,2021-02-28,68938,0,0,3992,72930,,,due,8793,26,17930,3,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17372,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8794,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17373,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8795,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17374,2021-02-05,2021-02-28,41008,0,0,3992,45000,,,due,8796,26,0,2,yes,0,%,Villanueva,Television,3Megas,no,0,no,Activo,0,
17375,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8797,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17376,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8798,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17377,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8799,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17378,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8800,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17379,2021-02-05,2021-02-28,46008,0,0,3992,50000,,,due,8801,26,25000,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17380,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8802,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17381,2021-02-05,2021-02-28,46008,0,0,3992,50000,,,due,8803,26,25000,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17382,2021-02-05,2021-02-28,76008,0,0,3992,80000,,,due,8804,26,25000,3,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17383,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8805,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17384,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8806,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17385,2021-02-05,2021-02-28,71008,0,0,3992,75000,,,due,8807,26,50000,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17386,2021-02-05,2021-02-28,71008,0,0,3992,75000,,,due,8808,26,50000,2,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17387,2021-02-05,2021-02-28,156008,0,0,3992,160000,,,due,8809,26,80000,3,yes,0,%,Villanueva,Television,10Megas,no,0,no,Activo,0,
17388,2021-02-05,2021-02-28,51008,0,0,3992,55000,,,due,8810,26,0,2,yes,0,%,Villanueva,Television,5Megas,no,0,no,Activo,0,
17389,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8811,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
17390,2021-02-05,2021-02-28,76008,0,0,3992,80000,,,due,8812,26,0,2,yes,0,%,Villanueva,Television,10Megas,no,0,no,Activo,0,
17391,2021-02-05,2021-02-28,21008,0,0,3992,25000,,,due,8813,26,0,1,yes,0,%,Villanueva,Television,no,no,0,no,Activo,0,
