tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo;term;rec;ron;multi
6031;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4143;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6032;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4144;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6033;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4145;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6034;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4146;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6035;01/12/2020;27/12/2020;63307;0;0;3992;67299;;;due;4147;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6036;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4148;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6037;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4149;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6038;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4150;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6039;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4151;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6040;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4152;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6041;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4153;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6042;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4154;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6043;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4155;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6044;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4156;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6045;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4157;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6046;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4158;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6047;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4159;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6048;01/12/2020;27/12/2020;66008;0;0;3992;70000;;;due;4160;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6049;01/12/2020;27/12/2020;43508;0;0;3992;47500;;;due;5699;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6050;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4161;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6051;01/12/2020;27/12/2020;66169;0;0;3992;70161;;;due;4162;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6052;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4163;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6053;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4164;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6054;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4165;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6055;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4166;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6056;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4167;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6057;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4168;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6058;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4169;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6059;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4170;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6060;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4171;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6061;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4172;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6062;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4173;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6063;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4174;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6064;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;4175;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6065;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4176;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6066;01/12/2020;27/12/2020;56841;0;0;3992;60833;;;due;4177;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6067;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4178;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6068;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4179;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6069;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4180;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6070;01/12/2020;27/12/2020;72621;0;0;3992;76613;;;due;4181;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6071;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4182;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6072;01/12/2020;27/12/2020;-58992;0;0;3992;-55000;;;due;4183;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6073;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4184;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6074;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4185;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6075;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4186;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6076;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4187;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6077;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4188;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6078;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4189;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6079;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4190;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6080;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4191;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6081;01/12/2020;27/12/2020;71341;0;0;3992;75333;;;due;4192;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6082;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4193;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6083;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4194;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6084;01/12/2020;27/12/2020;41008;0;0;3992;45000;;;due;4195;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6085;01/12/2020;27/12/2020;36008;0;0;3992;40000;;;due;4196;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6086;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4197;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6087;01/12/2020;27/12/2020;101008;0;0;3992;105000;;;due;4198;8;;2;yes;0;%;Monterrey;television;10Megas;0;no;Activo;0
6088;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4199;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6089;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4200;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6090;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4201;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6091;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4202;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6092;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4203;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6093;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4204;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6094;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4205;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6095;01/12/2020;27/12/2020;26008;0;0;3992;30000;;;due;4206;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6096;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4207;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6097;01/12/2020;27/12/2020;20008;0;0;3992;24000;;;due;4208;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6098;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4209;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6099;01/12/2020;27/12/2020;66008;0;0;3992;70000;;;due;4210;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6100;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4211;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6101;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4212;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6102;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4213;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6103;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4214;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6104;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4215;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6105;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4216;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6106;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4217;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6107;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4218;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6108;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4219;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6109;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4220;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6110;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4221;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6111;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4222;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6112;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4223;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6113;01/12/2020;27/12/2020;108750;0;0;3992;112742;;;due;4224;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6114;01/12/2020;27/12/2020;0;0;0;0;0;;;due;4225;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6115;01/12/2020;27/12/2020;66008;0;0;3992;70000;;;due;4226;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6116;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4227;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6117;01/12/2020;27/12/2020;0;0;0;0;0;;;due;4228;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6118;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4229;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6119;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4230;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6120;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4231;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6121;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4232;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6122;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4233;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6123;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4234;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6124;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4235;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6125;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4236;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6126;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;4237;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6127;01/12/2020;27/12/2020;102341;0;0;3992;106333;;;due;4238;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6128;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4239;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6129;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4240;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6130;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4241;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6131;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4242;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6132;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4243;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6133;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4244;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6134;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4245;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6135;01/12/2020;27/12/2020;49008;0;0;3992;53000;;;due;4246;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6136;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4247;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6137;01/12/2020;27/12/2020;96008;0;0;3992;100000;;;due;4248;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6138;01/12/2020;27/12/2020;26008;0;0;3992;30000;;;due;4249;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6139;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4250;8;;3;yes;0;%;Monterrey;television;no;0;no;Activo;0
6140;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4251;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6141;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4252;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6142;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4253;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6143;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4254;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6144;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4255;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6145;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4256;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6146;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;4257;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6147;01/12/2020;27/12/2020;96008;0;0;3992;100000;;;due;4258;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6148;01/12/2020;27/12/2020;73008;0;0;3992;77000;;;due;4259;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6149;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4260;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6150;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4261;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6151;01/12/2020;27/12/2020;42782;0;0;3992;46774;;;due;4262;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6152;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4263;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6153;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4264;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6154;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4265;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6155;01/12/2020;27/12/2020;101008;0;0;3992;105000;;;due;4266;8;;2;yes;0;%;Monterrey;television;10Megas;0;no;Activo;0
6156;01/12/2020;27/12/2020;86008;0;0;3992;90000;;;due;4267;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6157;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4268;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6158;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4269;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6159;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4270;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6160;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4271;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6161;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4272;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6162;01/12/2020;27/12/2020;86008;0;0;3992;90000;;;due;4273;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6163;01/12/2020;27/12/2020;54008;0;0;3992;58000;;;due;4274;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6164;01/12/2020;27/12/2020;0;0;0;0;0;;;due;4275;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6165;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4276;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6166;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4277;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6167;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4278;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6168;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4279;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6169;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4280;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6170;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4281;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6171;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;4282;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6172;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4283;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6173;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4284;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6174;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4285;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6175;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;4286;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6176;01/12/2020;27/12/2020;100675;0;0;3992;104667;;;due;4287;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6177;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;4288;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6178;01/12/2020;27/12/2020;81008;0;0;3992;85000;;;due;4289;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6179;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4290;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6180;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4291;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6181;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4292;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6182;01/12/2020;27/12/2020;49008;0;0;3992;53000;;;due;4293;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6183;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4294;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6184;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4295;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6185;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4296;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6186;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4297;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6187;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4298;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6188;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4299;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6189;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4300;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6190;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4301;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6191;01/12/2020;27/12/2020;90363;0;0;3992;94355;;;due;4302;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6192;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4303;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6193;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4304;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6194;01/12/2020;27/12/2020;26008;0;0;3992;30000;;;due;4305;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6195;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4306;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6196;01/12/2020;27/12/2020;52675;0;0;3992;56667;;;due;4307;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6197;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4308;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6198;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4309;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6199;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4310;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6200;01/12/2020;27/12/2020;26008;0;0;3992;30000;;;due;4311;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6201;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4312;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6202;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4313;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6203;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4314;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6204;01/12/2020;27/12/2020;106008;0;0;3992;110000;;;due;4315;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6205;01/12/2020;27/12/2020;76008;0;0;3992;80000;;;due;4316;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6206;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4317;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6207;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4318;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6208;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4319;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6209;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4320;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6210;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4321;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6211;01/12/2020;27/12/2020;62545;0;0;3992;66537;;;due;4322;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6212;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4323;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6213;01/12/2020;27/12/2020;47008;0;0;3992;51000;;;due;4324;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6214;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4325;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6215;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4326;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6216;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4327;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6217;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4328;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6218;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4329;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6219;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4330;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6220;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4331;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6221;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4332;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6222;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4333;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6223;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4334;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6224;01/12/2020;27/12/2020;66341;0;0;3992;70333;;;due;4335;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6225;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4336;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6226;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4337;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6227;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4338;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
